Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
531672,,INANISEC,INANI SECURITIES LTD.,Active,XT,10.00,INE224C01014,Other Financial Services,Equity
531673,,ANKIN,ANKA INDIA LTD.,Active,X ,10.00,INE067C01025,Footwear,Equity
531674,,INDOASIAP,INDO-ASIAN PROJECTS LTD.,Delisted,Z ,10.00,INE559F01016,Realty,Equity
531675,,TRICOM,TRICOM INDIA LTD.-$,Delisted,XT,2.00,INE771B01032,BPO/KPO,Equity
531676,,VAGHANI,VAGHANI TECHNO-BUILD LTD.,Active,X ,10.00,INE554H01021,Packaged Foods,Equity
531677,,ARISINT,ARIS INTERNATIONAL LTD.,Active,P ,10.00,INE588E01026,IT Consulting & Software,Equity
531678,,ANANDCR,ANAND CREDIT LTD.,Delisted,XT,10.00,INE703J01012,Misc.Commercial Services,Equity
531680,,MAYUR,MAYUR LEATHER PRODUCTS LTD.,Active,XT,10.00,INE799E01011,Other Apparels & Accessories,Equity
531681,,AMARDEE,AMRADEEP INDUSTRIES LTD.,Active,XT,1.00,INE673C01020,Plastic Products,Equity
531682,,CATECH,CAT TECHNOLOGIES LTD.,Suspended,XT,10.00,INE170B01037,IT Consulting & Software,Equity
531683,,ANKURDRUGS,ANKUR DRUGS & PHARMA LTD.-$,Delisted,T ,10.00,INE238D01012,Pharmaceuticals,Equity
531685,,FRONTFN,FRONTLINE FINANCIAL SERVICES LTD.,Suspended,P ,10.00,INE776R01011,Misc.Commercial Services,Equity
531686,,ADVIKLA,ADVIK LABORATORIES LTD.,Active,X ,10.00,INE537C01019,Pharmaceuticals,Equity
531687,,KGL,KARUTURI GLOBAL LTD.,Active,Z ,1.00,INE299C01024,Other Agricultural Products,Equity
531688,,PRITHVIEXCH,Prithvi Exchange (India) Ltd,Active,X ,10.00,INE621B01021,Other Financial Services,Equity
531689,,MAHAREM,MAHAVIR ADVANCED REMEDIES LTD.,Suspended,XT,10.00,INE716N01016,Pharmaceuticals,Equity
531690,,SEAGUL,SEAGULL LEAFIN LTD.,Delisted,XD,1.00,INE132D01025,Finance (including NBFCs),Equity
531691,,RUSODSE,RUSODAY SECURITIES LTD.,Delisted,Z ,10.00,NA          , ,Equity
531692,,KHYATI,KHYATI MULTIMEDIA-ENTERTAINMENT LTD.,Active,XT,10.00,INE593B01030,Hotels,Equity
531693,,YANTRA,YANTRA NATURAL RESOURCES LTD.,Suspended,XT,1.00,INE903B01023,Mining,Equity
531694,,RAINBOWF,RAINBOW FOUNDATIONS LTD.,Active,X ,10.00,INE230F01014,Realty,Equity
531695,,VERONICAPRO,Veronica Production Ltd,Suspended,Z ,10.00,INE008M01044,Movies & Entertainment,Equity
531696,,VSDCONF,VSD CONFIN LTD.,Suspended,XT,10.00,INE489F01016,Misc.Commercial Services,Equity
531697,,VIPSECU,VIPUL SECURITIES LTD.,Delisted,Z ,10.00,NA          , ,Equity
531698,,KRFOODS,K.R.FOODS LTD.,Delisted,Z ,10.00,NA          , ,Equity
531699,,SUPRDOM,SUPER DOMESTIC MACHINES LTD.,Suspended,Z ,10.00,INE215Q01012,Household Appliances,Equity
531700,,RSCORP,R.S CORPORATION LTD.,Delisted,P ,10.00,INE246G01018,Iron & Steel/Interm.Products,Equity
531701,,SHSAINA,SHRI SAINATH PROTEINS LTD.,Delisted,P ,10.00,NA          ,Edible Oils,Equity
531703,,TRIBHSG,TRIBHUVAN HOUSING LTD.,Suspended,Z ,1.00,INE884D01039,Realty,Equity
531704,,ROCPROJ,ROCKLINE PROJECT LTD.,Delisted,P ,10.00,NA          ,Realty,Equity
531705,,LANYARD,LANYARD FOODS LTD.,Delisted,XD,10.00,INE937E01017,Comm.Trading  & Distribution,Equity
531706,,VIJYREM,VIJAY REMEDIES LTD.,Delisted,Z ,10.00,NA          , ,Equity
531707,,SUNINFO,SUN INFOWAYS LTD.,Delisted,XD,10.00,INE236C01018,Finance (including NBFCs),Equity
531709,,GOLDMUL,GOLD MULTIFAB LTD.,Delisted,P ,10.00,NA          ,Textiles,Equity
531710,,PRUDSTK,PRUDENTIAL STOCK & SECURITIES LTD.,Delisted,Z ,10.00,NA          , ,Equity
531712,,TRILOGIC,TRILOGIC DIGITAL MEDIA LTD.,Suspended,Z ,10.00,INE532D01018,Movies & Entertainment,Equity
531713,,BLUCHIP,BLUECHIP STOCKSPIN LTD.,Suspended,ZP,10.00,INE337F01017,Misc.Commercial Services,Equity
531714,,MANMADE,MANMADE SPINNERS (I) LTD.,Delisted,Z ,10.00,NA          , ,Equity
531715,,SHUKUN,SHUKUN CONSTRUCTION LTD.,Delisted,XT,1.00,INE171E01021,Realty,Equity
531716,,TRICOMFRU,Tricom Fruit Products Limited,Active,X ,10.00,INE843F01014,Other Food Products,Equity
531717,,VIDHIING,Vidhi Specialty Food Ingredients Ltd-$,Active,B ,1.00,INE632C01026,Specialty Chemicals,Equity
531718,,ANIKSHIP,ANIK SHIP BREAKING INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity
531719,,BHAGCHEM,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.,Active,X ,10.00,INE414D01019,Agrochemicals,Equity
531720,,ALPGRAPH,ALPHA GRAPHIC INDIA LTD.,Suspended,X ,5.00,INE952B01020,Industrial Machinery,Equity
531721,,ZENGLOB,ZEN GLOBAL FINANCE LTD.,Delisted,Z ,10.00,NA          , ,Equity
531722,,SHIVANA,SHIVANI VANASPATI LTD.,Delisted,P ,10.00,NA          ,Edible Oils,Equity
531723,,STAMPEDE,Stampede Capital Limited,Suspended,T ,1.00,INE224E01028,Other Financial Services,Equity
531724,,HRBFLOR,HRB FLORICULTURE LTD.,Suspended,XT,10.00,INE284D01016,Misc.Commercial Services,Equity
531725,,MCCIL,M.C.C.INVESTMENT & LEASING CO.LTD.,Delisted,Z ,10.00,INE786C01012,Finance (including NBFCs),Equity
531726,,PANCHSHEEL,PANCHSHEEL ORGANICS LTD.,Active,XT,10.00,INE316G01019,Pharmaceuticals,Equity
531727,,MENNPIS,MENON PISTONS LTD.,Active,X ,1.00,INE650G01029,Auto Parts & Equipment,Equity
531728,,AMRITBANA,AMRIT BANASPATI COMPANY LTD.,Delisted,B ,10.00,INE221G01029,Edible Oils,Equity
531729,,SKYLIDTE,SKYLID TELECOMMUNICATION LTD.,Delisted,XD,10.00,INE169B01013,IT Software Products,Equity
531730,,CAPSEINDM,CAPSEIN BIO-LAB LTD.,Delisted,Z ,10.00,NA          , ,Equity
531731,,AARYAGLOBL,AARYA GLOBAL SHARES AND SECURITIES LTD.,Delisted,Z ,10.00,INE233H01030,Textiles,Equity
531732,,MERCFUND,MERCURY FUND MANAGEMENT CO.LTD.,Delisted,B ,10.00,INE047D01017, ,Equity
531733,,BAFNASP,BAFNA SPINNING MILLS & EXPORTS LTD.,Delisted,XT,1.00,INE657F01034,Comm.Trading  & Distribution,Equity
531734,,NICCOCORQ,NICCO CORPORATION LTD.,Delisted,T ,10.00,INE241C01018, ,Equity
531735,,PRISMFN,PRISM FINANCE LTD.,Active,P ,10.00,INE429Q01019,Finance (including NBFCs),Equity
531736,,SSPPOLY,SSP POLYMER INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity
531737,,GREENCREST,Greencrest Financial Services Limited,Active,X ,1.00,INE414C01029,Misc.Commercial Services,Equity
531738,,SILICON,SILICON VALLEY INFOTECH LTD.,Suspended,XT,1.00,INE913A01024,IT Software Products,Equity
531739,,GENNEX,GENNEX LABORATORIES LTD.,Active,X ,1.00,INE509C01026,Pharmaceuticals,Equity
531740,,PATPART,PAT-PARTH ENGINEERS LTD.,Delisted,Z ,10.00,NA          , ,Equity
531741,,STGUJHS,STERLING (GUJARAT) HOSPITALS LTD.,Delisted,P ,10.00,NA          ,Healthcare Services,Equity
531742,,SKYCHEM,SKYLEAD CHEMICALS LTD.,Delisted,P ,10.00, ,Agrochemicals,Equity
531743,,HIRAUTO,HIRA AUTOMOBILES LTD.,Active,P ,10.00,INE258Z01013,Comm.Trading  & Distribution,Equity
531744,,GINISILK,GINI SILK MILLS LTD.-$,Active,X ,10.00,INE548B01018,Comm.Trading  & Distribution,Equity
531745,,SGLOBEX,SG GLOBAL EXPORTS LTD.,Delisted,P ,10.00,NA          ,Misc.Commercial Services,Equity
531746,,PRAENG,PRAJAY ENGINEERS SYNDICATE LTD.,Active,B ,10.00,INE505C01016,Realty,Equity
531747,,MECAQUI,MECA QUILTS LTD.,Delisted,Z ,10.00,NA          , ,Equity
531748,,GRANFLO,GRANDLEAS FLOREX LTD.,Delisted,Z ,10.00,NA          , ,Equity
531750,,ENCORE,ENCORE SOFTWARE LTD.-$,Suspended,X ,10.00,INE103B01012,IT Software Products,Equity
531751,,SONCLOC,SONELL CLOCKS & GIFTS LTD.,Delisted,P ,10.00,INE086P01019,Other Apparels & Accessories,Equity
531752,,SUNTECHNO,SUN TECHNO OVERSEAS LTD.,Active,XT,1.00,INE703D01023,Comm.Trading  & Distribution,Equity
531753,,FLUIDARDM,FLUID-AIR (INDIA) LTD.,Delisted,Z ,10.00,NA          , ,Equity
531754,,FINCOM,FINTECH COMMUNICATIONS LTD.,Delisted,Z ,10.00,INE815B01011,IT Software Products,Equity
531755,,DOMILEADM,DOMINO LEATHERS LTD.,Delisted,Z ,10.00,NA          , ,Equity
531756,,LIVERPO,LIVERPOOL FINANCE LTD.,Delisted,X ,10.00,INE376D01010,Finance (including NBFCs),Equity
531757,,RKSUITG,R.K.SUITINGS LTD.,Delisted,Z ,10.00,NA          , ,Equity
531758,,GKCONS,G.K.CONSULTANTS LTD.,Active,X ,10.00,INE131D01019,Finance (including NBFCs),Equity
531759,,EXELSOF,EXEL SOFTWARES LTD.,Delisted,Z ,10.00,NA          , ,Equity
531760,,FUFITIN,FUSION FITTINGS (I) LTD.,Delisted,Z ,1.00,INE284L01019,Comm.Trading  & Distribution,Equity
531761,,APOLLOPIPES,Apollo Pipes Ltd,Active,A ,10.00,INE126J01016,Plastic Products,Equity
531762,,UNJHAFOR,UNJHA FORMULATIONS LTD.,Active,XT,10.00,INE576D01015,Pharmaceuticals,Equity
531763,,MZFABRI,MAZDA FABRIC PROCESSORS LTD.,Delisted,Z ,10.00,NA          , ,Equity
531764,,SUPRTELE,SUPREME TELECOM & NETWORK INDIA LTD.,Delisted,XD,10.00,INE310D01019,Telecom Equipment,Equity
531765,,JMDALOY,JMD ALLOYS LTD.,Delisted,P ,10.00,NA          ,Iron & Steel/Interm.Products,Equity
531767,,HNCOMPR,HINDUSTAN COMPRESSORS LTD.,Delisted,Z ,10.00,NA          , ,Equity
531768,,POLYMED,POLY MEDICURE LTD.,Active,A ,5.00,INE205C01021,Medical Equipment,Equity
531769,,PFLINFOTC,PFL INFOTECH LTD.,Suspended,Z ,10.00,INE600F01018,IT Software Products,Equity
531770,,SHELMER,SHELL MERCANTILE CORP.LTD.,Delisted,P ,10.00, ,Finance (including NBFCs),Equity
531771,,TOWASOK,TOWA SOKKI LTD.,Active,XT,10.00,INE311M01018,Other Elect.Equip./ Prod.,Equity
531772,,CHETEXT,CHETEXT,Delisted,Z ,10.00,NA          , ,Equity
531773,,SHALIINF,SHALIBHADRA INFOSEC LTD.,Delisted,XD,10.00,INE302B01010,Finance (including NBFCs),Equity
531774,,TRIPEXO,TRIPEX OVERSEAS LTD.,Delisted,XD,10.00,INE360G01017,Comm.Trading  & Distribution,Equity
531775,,CISTRO,CISTRO TELELINK LTD.,Active,XT,1.00,INE365C01023,Comm.Trading  & Distribution,Equity
531777,,INTELVIS,INTELLVISIONS SOFTWARE LTD.-$,Delisted,B ,10.00,INE600C01015,IT Software Products,Equity
531778,,KACHCHH,KACHCHH MINERALS LTD.,Active,X ,10.00,INE059E01010,Mining,Equity
531779,,PADALPO,PADMANABH ALLOYS & POLYMERS LTD.,Suspended,P ,10.00,INE630U01014,Plastic Products,Equity
531780,,KACL,Kaiser Corporation Limited,Active,X ,1.00,INE229G01022,Comm.Trading  & Distribution,Equity
531781,,SAPANCHEM,SAPAN CHEMICALS LTD.,Suspended,Z ,10.00,INE823E01035,IT Consulting & Software,Equity
531782,,OASISME,OASIS MEDIA MATRIX LTD.,Delisted,XT,1.00,INE335D01024,Finance (including NBFCs),Equity
531783,,AZUREEXIM,AZURE EXIM SERVICES LTD.,Delisted,Z ,10.00,INE837F01016,Misc.Commercial Services,Equity
531784,,KCLINFRA,KCL Infra Projects Ltd,Active,XT,2.00,INE469F01026,Construction & Engineering,Equity
531785,,AMERPNT,AMERICAN PAINTS (INDIA) LTD.,Delisted,Z ,10.00,NA          , ,Equity
531786,,AESCURE,AESCULAPIUS REMEDIES LTD.,Delisted,Z ,10.00,INE965E01018, ,Equity
531787,,AESCREM,AESCREM,Delisted,Z ,10.00, , ,Equity
531788,,RHUTUDY,RHUTU UDYOG (INDIA) LTD.,Delisted,P ,10.00,NA          ,Comm.Trading  & Distribution,Equity
531790,,UNIMEDIA,UNIVERSAL MEDIA NETWORK LTD.,Delisted,XD,2.00,INE100B01026,IT Software Products,Equity
531791,,NOVAGOLD,NOVAGOLD PETRO-RESOURCES LTD.,Suspended,Z ,10.00,INE517G01012,Oil Marketing & Distribution,Equity
